condition,seed,class,brier,nll,ece,calibration_slope,calibration_intercept,bin_counts
C0_baseline,123,Pneumothorax,0.12580633223725993,0.4285676210903414,0.2892736319980351,3.1583313968586606,-1.914344143918226,"[0, 325, 6861, 4998, 2408, 1005, 638, 51, 0, 0]"
C0_baseline,123,Consolidation,0.13167771266537737,0.44292171932059576,0.30759434019341764,3.234080148793497,-1.7977558754801963,"[0, 101, 6104, 5281, 4045, 754, 1, 0, 0, 0]"
C0_baseline,123,Edema,0.07660680970728113,0.31026750379805024,0.23833729035773057,3.542234047388785,-1.4977796187337362,"[0, 5175, 6841, 2893, 1056, 298, 22, 1, 0, 0]"
C0_baseline,123,Emphysema,0.08235280980935362,0.3275192614528819,0.2478740198911335,3.328912940458885,-1.6472295426027026,"[1, 3031, 8431, 3627, 697, 260, 172, 66, 1, 0]"
C0_baseline,123,Fibrosis,0.08134523217923119,0.32859460727057227,0.25443629745179913,4.334965937023202,-0.6029708072697099,"[0, 1638, 10062, 4126, 432, 28, 0, 0, 0, 0]"
C0_baseline,123,Pleural_Thickening,0.1576935245023069,0.5011181903314634,0.35669308388063364,3.045525746496048,-2.6678822520729106,"[0, 6, 2501, 7587, 4199, 1731, 261, 1, 0, 0]"
C0_baseline,123,Hernia,0.04054881829109071,0.216660035089665,0.1905605702173032,3.4591221711306175,-2.7364485834148002,"[126, 9986, 5441, 595, 98, 33, 4, 3, 0, 0]"
C0_baseline,2026,Atelectasis,0.17738640488057456,0.5421691292601499,0.3150156200650866,2.9361682074315065,-1.78521923758934,"[0, 0, 2108, 6057, 4408, 2800, 814, 96, 3, 0]"
C0_baseline,2026,Cardiomegaly,0.09056592582131617,0.3452506466621049,0.2607717643446519,3.400235142297694,-1.8372796460881062,"[0, 3495, 6746, 4107, 1442, 385, 95, 16, 0, 0]"
C0_baseline,2026,Effusion,0.1535651220028961,0.49020110905906433,0.28052283850116666,3.330474608855395,-1.5539430295890608,"[0, 12, 4523, 5232, 3357, 2054, 902, 206, 0, 0]"
C0_baseline,2026,Infiltration,0.23078004881766226,0.6541484564962216,0.3250235672424169,2.9662601179235537,-1.7070894810789246,"[0, 0, 41, 1636, 8487, 4954, 1168, 0, 0, 0]"
C0_baseline,2026,Mass,0.15166996077695288,0.4879812019921553,0.33402410263539234,3.623886549237391,-2.2517228681615267,"[0, 6, 3392, 6869, 4038, 1441, 494, 46, 0, 0]"
C0_baseline,2026,Nodule,0.17126507080901265,0.5321397101058454,0.35289537845204466,3.9268273461718466,-1.9074429628703984,"[0, 0, 160, 8412, 6276, 1214, 223, 1, 0, 0]"
C0_baseline,2026,Pneumonia,0.10394440458957631,0.3855843730611479,0.30203463474702197,4.456632948399464,-1.4528960446883656,"[0, 2, 7492, 7707, 1085, 0, 0, 0, 0, 0]"
C0_baseline,2026,Pneumothorax,0.12627183647935264,0.4320641413304265,0.29216896690838756,3.530924147974878,-1.661309523402051,"[0, 78, 6203, 6426, 2196, 914, 433, 36, 0, 0]"
C0_baseline,2026,Consolidation,0.14541335916118797,0.47439020902534146,0.3297883862225224,3.298005795679907,-2.03181998452042,"[0, 0, 4171, 6550, 4248, 1314, 3, 0, 0, 0]"
C0_baseline,2026,Edema,0.10593804682002621,0.38487379338762917,0.29332633697286015,4.7786850754886965,-1.7398288963318707,"[0, 1117, 6901, 5615, 2217, 426, 10, 0, 0, 0]"
C0_baseline,2026,Emphysema,0.07868604361023311,0.31936524328215543,0.24172518516873387,3.1966683069884514,-1.50228623290856,"[2, 2939, 9227, 3257, 437, 209, 137, 69, 9, 0]"
C0_baseline,2026,Fibrosis,0.0998717165114464,0.373452418597155,0.28761570980781037,4.076041704935976,-1.528512206390549,"[0, 431, 8321, 6011, 1396, 127, 0, 0, 0, 0]"
C0_baseline,2026,Pleural_Thickening,0.13599359795227148,0.45459461391306144,0.32674741017499687,3.7508640957402073,-1.9826895152024337,"[0, 67, 4018, 7813, 3567, 805, 16, 0, 0, 0]"
